time	V(n007)
8.607421875000107e-002	4.018391e+000
8.619140625000107e-002	4.050106e+000
8.630859375000108e-002	4.079517e+000
8.642578125000108e-002	4.106508e+000
8.654296875000109e-002	4.130974e+000
8.666015625000109e-002	4.152819e+000
8.677734375000110e-002	4.171957e+000
8.689453125000110e-002	4.188313e+000
8.701171875000111e-002	4.201824e+000
8.712890625000111e-002	4.212436e+000
8.724609375000111e-002	4.220109e+000
8.736328125000112e-002	4.224811e+000
8.748046875000112e-002	4.226524e+000
8.759765625000113e-002	4.225243e+000
8.771484375000113e-002	4.220971e+000
8.783203125000114e-002	4.213725e+000
8.794921875000114e-002	4.203535e+000
8.806640625000115e-002	4.190439e+000
8.818359375000115e-002	4.174489e+000
8.830078125000115e-002	4.155748e+000
8.841796875000116e-002	4.134289e+000
8.853515625000116e-002	4.110196e+000
8.865234375000117e-002	4.083562e+000
8.876953125000117e-002	4.054494e+000
8.888671875000118e-002	4.023103e+000
8.900390625000118e-002	3.989514e+000
8.912109375000119e-002	3.953857e+000
8.923828125000119e-002	3.916273e+000
8.935546875000119e-002	3.876909e+000
8.947265625000120e-002	3.835919e+000
8.958984375000120e-002	3.793463e+000
8.970703125000121e-002	3.749708e+000
8.982421875000121e-002	3.704826e+000
8.994140625000122e-002	3.658992e+000
9.005859375000122e-002	3.612386e+000
9.017578125000123e-002	3.565192e+000
9.029296875000123e-002	3.517593e+000
9.041015625000123e-002	3.469770e+000
9.052734375000124e-002	3.421907e+000
9.064453125000124e-002	3.374195e+000
9.076171875000125e-002	3.326826e+000
9.087890625000125e-002	3.279987e+000
9.099609375000126e-002	3.233861e+000
9.111328125000126e-002	3.188628e+000
9.123046875000127e-002	3.144466e+000
9.134765625000127e-002	3.101546e+000
9.146484375000127e-002	3.060036e+000
9.158203125000128e-002	3.020099e+000
9.169921875000128e-002	2.981891e+000
9.181640625000129e-002	2.945561e+000
9.193359375000129e-002	2.911253e+000
9.205078125000130e-002	2.879099e+000
9.216796875000130e-002	2.849226e+000
9.228515625000131e-002	2.821751e+000
9.240234375000131e-002	2.796782e+000
9.251953125000131e-002	2.774415e+000
9.263671875000132e-002	2.754740e+000
9.275390625000132e-002	2.737832e+000
9.287109375000133e-002	2.723758e+000
9.298828125000133e-002	2.712573e+000
9.310546875000134e-002	2.704321e+000
9.322265625000134e-002	2.699034e+000
9.333984375000134e-002	2.696733e+000
9.345703125000135e-002	2.697427e+000
9.357421875000135e-002	2.701113e+000
9.369140625000136e-002	2.707776e+000
9.380859375000136e-002	2.717391e+000
9.392578125000137e-002	2.729920e+000
9.404296875000137e-002	2.745314e+000
9.416015625000138e-002	2.763513e+000
9.427734375000138e-002	2.784445e+000
9.439453125000138e-002	2.808029e+000
9.451171875000139e-002	2.834171e+000
9.462890625000139e-002	2.862771e+000
9.474609375000140e-002	2.893715e+000
9.486328125000140e-002	2.926882e+000
9.498046875000141e-002	2.962143e+000
9.509765625000141e-002	2.999360e+000
9.521484375000142e-002	3.038387e+000
9.533203125000142e-002	3.079070e+000
9.544921875000142e-002	3.121251e+000
9.556640625000143e-002	3.164764e+000
9.568359375000143e-002	3.209439e+000
9.580078125000144e-002	3.255100e+000
9.591796875000144e-002	3.301568e+000
9.603515625000145e-002	3.348660e+000
9.615234375000145e-002	3.396194e+000
9.626953125000146e-002	3.443987e+000
9.638671875000146e-002	3.491856e+000
9.650390625000146e-002	3.539612e+000
9.662109375000147e-002	3.587063e+000
9.673828125000147e-002	3.634020e+000
9.685546875000148e-002	3.680300e+000
9.697265625000148e-002	3.725721e+000
9.708984375000149e-002	3.770107e+000
9.720703125000149e-002	3.813283e+000
9.732421875000150e-002	3.855082e+000
9.744140625000150e-002	3.895339e+000
9.755859375000150e-002	3.933898e+000
9.767578125000151e-002	3.970607e+000
9.779296875000151e-002	4.005322e+000
9.791015625000152e-002	4.037908e+000
9.802734375000152e-002	4.068236e+000
9.814453125000153e-002	4.096190e+000
9.826171875000153e-002	4.121658e+000
9.837890625000154e-002	4.144542e+000
9.849609375000154e-002	4.164751e+000
9.861328125000154e-002	4.182207e+000
9.873046875000155e-002	4.196840e+000
9.884765625000155e-002	4.208595e+000
9.896484375000156e-002	4.217425e+000
9.908203125000156e-002	4.223295e+000
9.919921875000157e-002	4.226182e+000
9.931640625000157e-002	4.226075e+000
9.943359375000158e-002	4.222975e+000
9.955078125000158e-002	4.216893e+000
9.966796875000158e-002	4.207853e+000
9.978515625000159e-002	4.195891e+000
9.990234375000159e-002	4.181170e+000
9.999999999999999e-002	4.167223e+000
